step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
132,197749.83,0.0,0.0,1911456.55,2109206.38,0,0,1,0,0,0
525,16916.14,128660.0,111743.86,0.0,0.0,0,0,0,0,1,0
162,2298.16,15691.0,13392.84,0.0,0.0,0,0,0,0,1,0
35,21994.54,117.0,0.0,0.0,0.0,0,0,0,0,1,0
324,73932.2,0.0,0.0,274526.87,348459.08,0,0,1,0,0,0
303,25328.56,0.0,0.0,0.0,0.0,0,0,0,0,1,0
522,14081.34,0.0,0.0,0.0,0.0,0,0,0,0,1,0
280,12851.25,252.0,0.0,0.0,0.0,0,0,0,0,1,0
183,8972.33,3879943.07,3888915.39,400786.74,391814.41,0,0,0,0,0,0
94,1882.76,5501.0,3618.24,0.0,0.0,0,0,0,0,1,0
254,227035.15,36057.0,0.0,577383.9,804419.06,0,0,1,0,0,0
183,642083.96,2048.0,0.0,784998.35,1427082.32,0,0,1,0,0,0
209,6348.97,0.0,0.0,0.0,0.0,0,0,0,0,1,0
154,174852.16,29733.0,0.0,0.0,174852.16,0,0,1,0,0,0
251,180318.35,8785464.91,8965783.26,201899.76,21581.41,0,0,0,0,0,0
16,263797.75,1137100.42,1400898.16,1654478.27,2103718.99,0,0,0,0,0,0
255,293391.4,17678.5,0.0,392274.7,685666.1,0,0,1,0,0,0
297,82889.48,82522.0,0.0,421132.74,504022.21,0,0,1,0,0,0
327,18542.67,12392.0,30934.67,0.0,0.0,0,0,0,0,0,0
276,155841.66,159173.0,3331.34,0.0,155841.66,0,0,1,0,0,0
231,4316.4,6773.0,2456.6,0.0,0.0,0,0,0,0,1,0
690,331956.5,527.0,332483.5,238.4,0.0,0,0,0,0,0,0
163,1000391.33,0.0,0.0,1933171.67,2933563.0,0,0,0,0,0,1
275,17702.82,0.0,0.0,0.0,0.0,0,0,0,0,1,0
184,360540.4,9121562.87,9482103.26,1288483.09,927942.69,0,0,0,0,0,0
154,228636.43,29939.0,0.0,4652898.01,4881534.44,0,0,1,0,0,0
372,232488.22,489.0,232977.22,0.0,0.0,0,0,0,0,0,0
165,1068295.94,0.0,0.0,1797208.19,2865504.13,0,0,0,0,0,1
10,94110.22,5665.21,99775.43,10525.0,0.0,0,0,0,0,0,0
181,8476.39,389744.64,381268.26,0.0,0.0,0,0,0,0,1,0
331,34898.88,0.0,0.0,0.0,0.0,0,0,0,0,1,0
257,77364.56,5885249.69,5962614.26,88524.03,11159.46,0,0,0,0,0,0
370,7573.09,19220.0,11646.91,3298041.04,3305614.13,0,0,1,0,0,0
404,17067.44,154145.48,137078.04,0.0,0.0,0,0,0,0,1,0
687,9725.66,11465.0,1739.34,305291.78,315017.45,0,0,1,0,0,0
141,72461.08,4193927.95,4266389.04,391115.44,318654.36,0,0,0,0,0,0
375,174585.68,0.0,0.0,1357449.34,1532035.02,0,0,1,0,0,0
212,81060.75,323042.0,241981.25,0.0,81060.75,0,0,1,0,0,0
278,240778.76,0.0,0.0,2895523.26,2706918.94,0,0,1,0,0,0
304,5267.89,0.0,0.0,0.0,0.0,0,0,0,0,1,0
43,28742.14,35318.0,64060.14,822360.03,793617.89,0,0,0,0,0,0
352,1036349.03,0.0,0.0,3454799.63,4491148.66,0,0,0,0,0,1
162,299673.9,3099198.82,3398872.72,1361631.7,1061957.8,0,0,0,0,0,0
396,261635.18,373626.28,111991.1,0.0,261635.18,0,0,1,0,0,0
37,29683.76,44714.0,15030.24,1924237.87,1953921.63,0,0,1,0,0,0
129,266789.91,168961.0,0.0,0.0,480895.88,0,0,1,0,0,0
305,9259.0,105341.84,96082.84,0.0,0.0,0,0,0,0,1,0
253,5365.65,0.0,0.0,0.0,0.0,0,0,0,0,1,0
280,77861.66,39858.0,0.0,0.0,77861.66,0,0,1,0,0,0
403,829647.53,0.0,0.0,4422034.18,5251681.72,0,0,0,0,0,1
253,41300.4,0.0,0.0,2475501.35,2516801.75,0,0,1,0,0,0
186,56490.39,8651843.81,8708334.19,1132681.61,899050.88,0,0,0,0,0,0
182,15253.98,20759.0,5505.02,0.0,0.0,0,0,0,0,1,0
353,9843.07,841111.0,831267.93,0.0,0.0,0,0,0,0,1,0
379,217843.21,0.0,0.0,822273.2,1040116.4,0,0,1,0,0,0
374,13602.48,11233.0,0.0,0.0,0.0,0,0,0,0,1,0
302,280576.37,0.0,0.0,1190962.99,1471539.36,0,0,1,0,0,0
353,2679.53,40106.0,37426.47,0.0,0.0,0,0,0,0,1,0
545,2116.01,10719.0,8602.99,0.0,0.0,0,0,0,0,1,0
307,445959.61,8038155.39,8484115.0,3255004.73,2809045.12,0,0,0,0,0,0
257,19022.46,72489.0,53466.54,0.0,0.0,0,0,0,0,1,0
353,1745.85,56209.38,54463.53,0.0,0.0,0,0,0,0,1,0
274,53861.45,159332.88,105471.43,35695.21,89556.66,0,0,1,0,0,0
348,32900.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0
14,136503.54,29826.0,0.0,146205.74,282709.28,0,0,1,0,0,0
154,146540.7,22097.0,0.0,30721.81,177262.51,0,0,1,0,0,0
143,1144370.51,0.0,0.0,1731949.33,2876319.85,0,0,0,0,0,1
333,6983.84,20551.0,13567.16,0.0,0.0,0,0,0,0,1,0
400,654673.42,149928.0,0.0,1408203.63,2062877.05,0,0,0,0,0,1
39,7687.61,87573.49,79885.87,5576656.87,5584344.48,0,0,0,0,0,1
213,468751.02,0.0,0.0,5226631.63,5695382.65,0,0,0,0,0,1
356,14402.31,0.0,0.0,0.0,0.0,0,0,0,0,1,0
161,4833.37,0.0,0.0,0.0,0.0,0,0,0,0,1,0
328,39983.37,884835.23,844851.86,0.0,0.0,0,0,0,0,1,0
159,1484.65,746953.2,748437.86,1337325.37,1335840.71,0,0,0,0,0,0
280,3394.77,12761.0,9366.23,0.0,0.0,0,0,0,0,1,0
253,72340.01,21729.0,0.0,0.0,72340.01,0,0,1,0,0,0
22,15605.98,110300.06,94694.09,0.0,0.0,0,0,0,0,1,0
567,321253.66,0.0,0.0,364252.32,685505.98,0,0,1,0,0,0
162,21666.38,0.0,0.0,1705399.3,1727065.69,0,0,1,0,0,0
184,16784.04,107309.0,90524.96,0.0,0.0,0,0,0,0,1,0
34,71157.94,0.0,0.0,2937042.4,3008200.34,0,0,1,0,0,0
354,6495.56,0.0,0.0,0.0,0.0,0,0,0,0,1,0
398,21276.72,1212.0,0.0,0.0,0.0,0,0,0,0,1,0
401,177897.01,0.0,0.0,2934270.75,3112167.77,0,0,1,0,0,0
398,1788.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0
185,226414.45,277.0,226691.45,1885541.16,1659126.71,0,0,0,0,0,0
158,120270.56,0.0,0.0,1382314.37,1502584.92,0,0,1,0,0,0
323,185134.03,53173.0,238307.03,0.0,0.0,0,0,0,0,0,0
227,194704.19,0.0,0.0,462193.35,656897.54,0,0,1,0,0,0
225,165909.91,24601.0,0.0,133112.8,299022.7,0,0,1,0,0,0
351,130065.41,51283.0,181348.41,240644.61,110579.2,0,0,0,0,0,0
403,83749.34,6022870.75,6106620.09,135525.79,51776.44,0,0,0,0,0,0
163,32142.84,61443.74,29300.9,0.0,0.0,0,0,0,0,1,0
403,7592.25,115000.78,107408.53,0.0,0.0,0,0,0,0,1,0
14,9862.28,8469.58,0.0,0.0,0.0,0,0,0,0,1,0
160,33963.14,30316.0,0.0,0.0,0.0,0,0,0,0,1,0
41,104969.61,11215858.46,11320828.07,161804.36,56834.76,0,0,0,0,0,0
231,27365.18,69832.96,42467.78,0.0,0.0,0,0,0,0,1,0
323,58884.57,0.0,0.0,2998043.25,3056927.83,0,0,1,0,0,0
48,15127.88,0.0,0.0,0.0,0.0,0,0,0,0,1,0
346,57792.7,6171283.78,6229076.47,172137.0,108046.91,0,0,0,0,0,0
37,464646.4,21208.0,0.0,2191506.41,2714150.04,0,0,1,0,0,0
347,8491.52,10610676.35,10619167.87,598502.6,590011.09,0,0,0,0,0,0
276,1432651.06,54719.0,0.0,883339.64,2315990.7,0,0,0,0,0,1
393,31185.9,103.0,0.0,0.0,0.0,0,0,0,0,1,0
403,758597.6,0.0,0.0,7983642.25,8742239.85,0,0,0,0,0,1
260,201408.75,2878768.59,3080177.35,2044529.05,1843120.3,0,0,0,0,0,0
256,130377.33,0.0,0.0,2641160.86,2771538.19,0,0,1,0,0,0
401,10804.89,0.0,0.0,0.0,0.0,0,0,0,0,1,0
256,16770.2,10018.0,0.0,0.0,0.0,0,0,0,0,1,0
256,29565.96,5551.0,0.0,708874.38,738440.35,0,0,1,0,0,0
310,51170.54,0.0,0.0,80251.14,131421.68,0,0,1,0,0,0
189,286494.08,9907962.5,10194456.57,362229.73,75735.65,0,0,0,0,0,0
550,142274.79,21480.0,0.0,362566.46,504841.25,0,0,1,0,0,0
19,129553.82,25428.0,0.0,1455065.77,1611430.81,0,0,1,0,0,0
10,530685.37,60253.0,590938.37,255896.87,0.0,0,0,0,0,0,0
186,177873.35,81539.0,0.0,2181822.18,2359695.54,0,0,1,0,0,0
163,96163.83,462987.65,559151.47,671160.75,574996.92,0,0,0,0,0,0
376,151754.75,22185.0,173939.75,13424362.84,13272608.09,0,0,0,0,0,0
226,125865.04,0.0,0.0,1640245.71,1766110.75,0,0,1,0,0,0
399,231804.96,0.0,0.0,1956019.01,2187823.97,0,0,1,0,0,0
399,236263.75,31678.0,0.0,0.0,236263.75,0,0,1,0,0,0
399,22199.13,11270.0,0.0,0.0,0.0,0,0,0,0,1,0
183,132076.85,0.0,0.0,903020.69,1035097.54,0,0,1,0,0,0
231,125954.62,1831380.77,1957335.39,171020.34,45065.72,0,0,0,0,0,0
36,88131.46,598584.7,686716.16,1273192.18,1185060.72,0,0,0,0,0,0
211,5479.45,501.0,0.0,0.0,0.0,0,0,0,0,1,0
382,12309.83,82795.86,70486.02,0.0,0.0,0,0,0,0,1,0
308,11886.12,0.0,0.0,0.0,0.0,0,0,0,0,1,0
212,1893.71,81.0,0.0,0.0,0.0,0,0,0,0,1,0
208,52543.9,14671.0,0.0,537934.48,590478.38,0,0,1,0,0,0
252,7190.02,0.0,0.0,4012672.34,4019862.36,0,0,0,0,0,1
164,6121.62,84119.28,77997.65,0.0,0.0,0,0,0,0,1,0
186,838230.41,276.0,0.0,270283.91,1108514.32,0,0,0,0,0,1
181,168351.88,0.0,0.0,6309471.03,6477822.91,0,0,1,0,0,0
13,282744.43,0.0,0.0,718862.35,680145.43,0,0,0,0,0,1
261,8170.01,8382.7,212.69,0.0,0.0,0,0,0,0,1,0
332,473709.58,0.0,0.0,1341970.48,1815680.07,0,0,1,0,0,0
9,3780.19,0.0,0.0,0.0,0.0,0,0,0,0,1,0
39,1402506.07,2270.0,0.0,0.0,1216125.55,0,0,0,0,0,1
201,12215.14,32157.0,19941.86,0.0,0.0,0,0,0,0,1,0
229,234455.73,0.0,0.0,256450.86,490906.58,0,0,1,0,0,0
259,213206.11,22019.0,235225.11,8705.93,147792.52,0,0,0,0,0,0
9,74767.77,145021.97,70254.2,1992071.23,2559245.79,0,0,1,0,0,0
36,558122.27,5596.0,0.0,2478048.24,3036170.51,0,0,1,0,0,0
162,50485.88,0.0,0.0,465175.85,515661.73,0,0,1,0,0,0
355,13090.93,40847.88,27756.95,0.0,0.0,0,0,0,0,1,0
163,14572.14,0.0,0.0,5062412.37,4558009.38,0,0,1,0,0,0
346,20052.33,29884.0,9831.67,0.0,0.0,0,0,0,0,1,0
353,5090.11,0.0,0.0,0.0,0.0,0,0,0,0,1,0
235,41549.88,0.0,0.0,51386.09,92935.97,0,0,1,0,0,0
16,30503.67,4240156.35,4270660.03,5193197.07,5162693.4,0,0,0,0,0,0
573,66326.98,0.0,0.0,0.0,0.0,0,0,0,0,1,0
208,22430.16,0.0,0.0,0.0,0.0,0,0,0,0,1,0
304,122978.68,8217400.92,8340379.6,8020824.17,7897845.49,0,0,0,0,0,0
188,1858.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0
302,174478.89,15277.0,0.0,0.0,174478.89,0,0,1,0,0,0
138,272342.37,0.0,0.0,4127218.06,4399560.42,0,0,1,0,0,0
182,5235.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0
332,289130.16,10341.0,0.0,167009.85,456140.02,0,0,1,0,0,0
34,2562.51,157045.0,154482.49,0.0,0.0,0,0,0,0,1,0
305,32713.75,3901.0,0.0,0.0,0.0,0,0,0,0,1,0
255,118342.48,0.0,0.0,773679.79,892022.26,0,0,1,0,0,0
202,271756.09,9419.0,0.0,2742832.76,3014588.86,0,0,1,0,0,0
383,15488.44,0.0,0.0,0.0,0.0,0,0,0,0,1,0
230,201499.74,40264.0,0.0,1788560.62,1990060.35,0,0,1,0,0,0
250,391029.87,52797.0,0.0,0.0,391029.87,0,0,1,0,0,0
214,3141.14,22055.0,18913.86,0.0,0.0,0,0,0,0,1,0
358,90828.87,24736.0,115564.87,0.0,0.0,0,0,0,0,0,0
188,8820.15,1774.0,0.0,0.0,0.0,0,0,0,0,1,0
381,59504.97,6726594.51,6786099.48,2295886.97,2236381.99,0,0,0,0,0,0
162,453700.08,0.0,0.0,13281933.01,14139761.48,0,0,1,0,0,0
187,324278.71,234220.12,0.0,3087680.61,3411959.33,0,0,1,0,0,0
227,98912.33,5032.0,103944.33,0.0,0.0,0,0,0,0,0,0
206,178611.32,2416299.17,2594910.49,635948.97,457337.65,0,0,0,0,0,0
321,86127.69,3007426.64,3093554.33,365399.33,279271.65,0,0,0,0,0,0
36,682390.83,11411.0,0.0,307047.8,989438.62,0,0,1,0,0,0
325,806413.8,52747.0,0.0,116045.92,922459.72,0,0,0,0,0,1
249,84673.61,4795.61,0.0,136211.93,220885.54,0,0,1,0,0,0
206,295714.24,21323.0,317037.24,0.0,0.0,0,0,0,0,0,0
260,5847.27,171947.84,166100.57,0.0,0.0,0,0,0,0,1,0
12,498366.8,332.0,498698.8,412541.19,0.0,0,0,0,0,0,0
249,494289.32,11735.0,506024.32,2029251.29,1534961.97,0,0,0,0,0,0
397,2350420.53,21689.0,0.0,1519542.03,3869962.56,0,0,0,0,0,1
228,24592.46,2218974.81,2243567.27,32208.2,7615.75,0,0,0,0,0,0
308,11915.99,31719.0,19803.01,0.0,0.0,0,0,0,0,1,0
179,21667.54,229398.18,207730.63,0.0,0.0,0,0,0,0,1,0
186,229111.75,28163.0,0.0,100019.16,329130.9,0,0,1,0,0,0
253,112347.65,1133159.81,1245507.46,346087.22,233739.57,0,0,0,0,0,0
19,592628.81,20617.0,0.0,2896399.23,3489028.04,0,0,0,0,0,1
43,49354.21,0.0,0.0,6124131.27,6173485.48,0,0,1,0,0,0
186,160999.52,438.0,161437.52,5668462.79,5507463.27,0,0,0,0,0,0
276,32722.51,11468.0,0.0,1275440.17,1308162.68,0,0,1,0,0,0
332,14951.01,13237.64,0.0,0.0,0.0,0,0,0,0,1,0
331,385540.38,11322.0,0.0,0.0,385540.38,0,0,1,0,0,0
44,245994.77,0.0,0.0,884592.15,1130586.93,0,0,1,0,0,0
130,119114.26,320282.83,439397.1,24327.66,0.0,0,0,0,0,0,0
284,221983.24,0.0,0.0,3882169.6,4104152.83,0,0,1,0,0,0
379,290637.06,1097.0,0.0,0.0,290637.06,0,0,1,0,0,0
331,112219.61,22598.0,0.0,32969.8,145189.41,0,0,1,0,0,0
189,99862.74,140604.0,240466.74,3193662.89,3093800.15,0,0,0,0,0,0
371,327906.21,7211845.43,7539751.64,1066837.33,738931.12,0,0,0,0,0,0
226,212290.09,21443.0,233733.09,0.0,0.0,0,0,0,0,0,0
138,53113.22,496566.9,549680.13,781742.83,1116645.27,0,0,0,0,0,0
140,31495.84,0.0,0.0,418814.62,450310.45,0,0,1,0,0,0
614,314752.64,0.0,0.0,1235056.78,1549809.42,0,0,1,0,0,0
257,4188.23,15585.97,11397.74,0.0,0.0,0,0,0,0,1,0
178,7290.79,59830.84,52540.05,0.0,0.0,0,0,0,0,1,0
283,44526.86,0.0,0.0,15254729.23,15299256.09,0,0,1,0,0,0
234,186795.55,498047.0,684842.55,332973.25,146177.7,0,0,0,0,0,0
400,73806.85,6953344.96,7027151.81,341949.19,268142.34,0,0,0,0,0,0
257,6532.93,205349.0,198816.07,0.0,0.0,0,0,0,0,1,0
228,121821.08,5082707.86,5204528.95,886761.45,764940.37,0,0,0,0,0,0
381,4279.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0
400,167381.2,0.0,0.0,1065304.78,1232685.97,0,0,1,0,0,0
334,4289.11,0.0,0.0,0.0,0.0,0,0,0,0,1,0
520,10803.08,181127.0,170323.92,0.0,0.0,0,0,0,0,1,0
208,306913.49,1727413.92,2034327.42,3284358.62,2977445.13,0,0,0,0,0,0
140,468.84,0.0,0.0,43973.02,44441.86,0,0,1,0,0,0
202,25781.61,23138145.53,23163927.14,117059.48,91277.87,0,0,0,0,0,0
330,288018.96,4419373.47,4707392.43,1525612.04,1237593.08,0,0,0,0,0,0
256,26875.81,216581.0,189705.19,0.0,0.0,0,0,0,0,1,0
334,10455.96,221882.66,211426.7,0.0,0.0,0,0,0,0,1,0
155,147368.79,0.0,0.0,3077989.32,3679665.71,0,0,1,0,0,0
325,5949.97,0.0,0.0,0.0,0.0,0,0,0,0,1,0
10,113788.11,0.0,0.0,228190.24,341978.35,0,0,1,0,0,0
334,7394.2,0.0,0.0,0.0,0.0,0,0,0,0,1,0
138,1841.67,6086.0,4244.33,0.0,0.0,0,0,0,0,1,0
393,28953.72,0.0,0.0,69814.45,98768.17,0,0,1,0,0,0
567,365735.36,24948.0,390683.36,2488095.05,2122359.7,0,0,0,0,0,0
136,422900.84,7328.0,0.0,1467700.55,1890601.39,0,0,1,0,0,0
348,1901.87,139787.0,137885.13,0.0,0.0,0,0,0,0,1,0
692,74369.14,51920.0,126289.14,0.0,0.0,0,0,0,0,0,0
5,49804.17,5086.37,0.0,175863.93,172958.83,0,0,1,0,0,0
540,79152.83,0.0,0.0,0.0,0.0,0,0,0,0,1,0
208,159235.2,10809738.61,10968973.81,165952.69,6717.5,0,0,0,0,0,0
186,30733.47,10982.0,0.0,0.0,0.0,0,0,0,0,1,0
298,13020.37,0.0,0.0,0.0,0.0,0,0,0,0,1,0
22,35321.38,0.0,0.0,0.0,0.0,0,0,0,0,1,0
330,274892.71,288005.07,13112.36,442988.16,717880.87,0,0,1,0,0,0
381,938.95,27376.0,26437.05,0.0,0.0,0,0,0,0,1,0
371,1869094.77,0.0,0.0,2129436.63,3998531.4,0,0,0,0,0,1
212,419679.73,0.0,0.0,838696.75,1258376.49,0,0,0,0,0,1
299,2016564.91,39993.0,0.0,1140842.88,3157407.78,0,0,0,0,0,1
469,16161.66,40206.0,24044.34,0.0,0.0,0,0,0,0,1,0
354,19962.81,0.0,0.0,0.0,0.0,0,0,0,0,1,0
546,311209.39,0.0,0.0,1146803.36,1458012.74,0,0,1,0,0,0
213,11289.09,139.0,0.0,0.0,0.0,0,0,0,0,1,0
277,149229.68,6934301.94,7083531.62,211904.05,62674.38,0,0,0,0,0,0
37,244551.19,0.0,0.0,389152.49,633703.69,0,0,0,0,0,1
326,43161.25,8100.18,0.0,0.0,0.0,0,0,0,0,1,0
209,10534.61,102512.0,91977.4,0.0,0.0,0,0,0,0,1,0
35,133345.79,52964.0,0.0,0.0,133345.79,0,0,1,0,0,0
33,2324.4,6414.0,4089.6,0.0,0.0,0,0,0,0,1,0
282,23872.57,569702.0,545829.43,1493607.61,1517480.18,0,0,1,0,0,0
183,17948.56,0.0,0.0,0.0,0.0,0,0,0,0,1,0
13,145494.07,355023.0,500517.07,0.0,0.0,0,0,0,0,0,0
249,164284.84,0.0,0.0,5149073.84,5313358.68,0,0,0,0,0,1
192,74855.01,0.0,0.0,11581783.34,11656638.35,0,0,1,0,0,0
306,152694.12,0.0,0.0,540141.7,692835.82,0,0,1,0,0,0
323,192286.75,24160.0,216446.75,24493.29,0.0,0,0,0,0,0,0
348,33658.33,0.0,0.0,0.0,0.0,0,0,0,0,1,0
140,8243.18,114622.0,106378.82,0.0,0.0,0,0,0,0,1,0
284,204949.43,0.0,0.0,4349370.13,4554319.56,0,0,1,0,0,0
514,6363.75,0.0,0.0,0.0,0.0,0,0,0,0,1,0
235,140442.98,520987.0,380544.02,0.0,140442.98,0,0,1,0,0,0
681,74787.22,0.0,0.0,2081321.3,2156108.52,0,0,0,0,0,1
373,75369.43,855.0,0.0,1248246.11,1323615.53,0,0,1,0,0,0
44,683.6,99473.0,98789.4,0.0,0.0,0,0,0,0,1,0
131,1558.69,2605530.28,2607088.97,101002.79,99444.1,0,0,0,0,0,0
183,205411.58,131519.17,0.0,3111430.97,3316842.55,0,0,1,0,0,0
19,299094.37,10258769.68,10557864.05,1816401.74,1517307.37,0,0,0,0,0,0
42,121838.55,0.0,0.0,229090.17,350928.72,0,0,1,0,0,0
179,506098.48,98486.0,604584.48,419741.05,0.0,0,0,0,0,0,0
371,334019.52,130.0,0.0,434358.64,768378.16,0,0,0,0,0,1
309,147805.4,11370.0,0.0,0.0,147805.4,0,0,1,0,0,0
36,158538.11,4277266.92,4435805.03,665314.29,506776.18,0,0,0,0,0,0
357,3065.92,3008.0,0.0,0.0,0.0,0,0,0,0,1,0
163,25883.52,11359.0,0.0,252789.17,278672.69,0,0,1,0,0,0
11,17949.02,76.0,0.0,0.0,0.0,0,0,0,0,1,0
347,158545.08,1797.0,0.0,0.0,158545.08,0,0,1,0,0,0
44,332392.74,11169121.71,11501514.45,1511421.45,1179028.71,0,0,0,0,0,0
374,22688.92,0.0,0.0,0.0,0.0,0,0,0,0,1,0
202,1105.91,0.0,0.0,0.0,0.0,0,0,0,0,1,0
185,109708.58,6089.0,115797.58,0.0,0.0,0,0,0,0,0,0
522,2117.53,0.0,0.0,0.0,0.0,0,0,0,0,1,0
297,270365.59,50477.0,0.0,63600.08,333965.67,0,0,1,0,0,0
34,119971.47,3517025.94,3636997.4,1428734.59,1608054.51,0,0,0,0,0,0
328,18102.54,10820.0,0.0,0.0,0.0,0,0,0,0,1,0
399,9517.92,0.0,0.0,83943.52,93461.43,0,0,1,0,0,0
256,8265.82,5063.0,0.0,0.0,0.0,0,0,0,0,1,0
181,126263.63,3360965.28,3487228.91,1816368.29,1690104.66,0,0,0,0,0,0
380,79791.29,15424.0,0.0,76371.86,156163.15,0,0,1,0,0,0
357,138901.04,3160005.84,3298906.88,246027.05,107126.02,0,0,0,0,0,0
213,14461.66,10738.0,0.0,0.0,0.0,0,0,0,0,1,0
263,6239.14,28472.0,22232.86,0.0,0.0,0,0,0,0,1,0
275,158577.02,4681.0,163258.02,0.0,0.0,0,0,0,0,0,0
153,93083.96,10775340.82,10868424.77,13713807.3,13620723.34,0,0,0,0,0,0
382,337307.47,0.0,0.0,1630812.76,1968120.23,0,0,1,0,0,0
312,7136.27,50646.0,43509.73,0.0,0.0,0,0,0,0,1,0
332,190161.2,100480.0,0.0,647041.22,837202.42,0,0,1,0,0,0
352,13630.85,61512.0,47881.15,0.0,0.0,0,0,0,0,1,0
187,67812.96,502412.0,570224.96,156890.92,89077.96,0,0,0,0,0,0
256,18858.09,11458.0,0.0,0.0,0.0,0,0,0,0,1,0
299,66546.16,0.0,0.0,819378.96,885925.13,0,0,1,0,0,0
307,308561.54,471.0,309032.54,213836.65,0.0,0,0,0,0,0,0
179,508943.84,31357.0,0.0,2170363.01,2679306.85,0,0,1,0,0,0
331,30653.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0
352,12468.95,40416.0,27947.05,0.0,0.0,0,0,0,0,1,0
186,1901.09,10859.0,8957.91,0.0,0.0,0,0,0,0,1,0
17,252367.91,107292.55,0.0,1498920.75,1483840.18,0,0,0,0,0,1
188,326634.19,0.0,0.0,1584913.75,1911547.94,0,0,1,0,0,0
354,129427.43,20225.0,149652.43,49035.54,0.0,0,0,0,0,0,0
239,204062.61,0.0,0.0,3925311.82,4129374.43,0,0,1,0,0,0
161,8.74,152900.99,152892.25,0.0,0.0,0,0,0,0,1,0
395,10586.74,141.0,0.0,0.0,0.0,0,0,0,0,1,0
258,39676.53,16993.0,0.0,0.0,39676.53,0,0,1,0,0,0
402,23038.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0
251,28784.75,20738.0,0.0,0.0,0.0,0,0,0,0,1,0
153,3874.39,134248.78,130374.39,0.0,0.0,0,0,0,0,1,0
280,17130.82,0.0,0.0,0.0,0.0,0,0,0,0,1,0
370,370682.47,25305.0,395987.47,235047.35,0.0,0,0,0,0,0,0
21,320814.38,0.0,0.0,437269.15,758083.53,0,0,0,0,0,1
298,90379.8,1861365.59,1951745.39,1540818.38,1450438.58,0,0,0,0,0,0
350,161053.3,10279.0,0.0,799896.75,960950.05,0,0,1,0,0,0
43,126022.88,0.0,0.0,1087738.86,1213761.74,0,0,0,0,0,1
374,75884.43,17138284.96,17214169.39,4154518.59,4078634.16,0,0,0,0,0,0
183,7905.9,0.0,0.0,0.0,0.0,0,0,0,0,1,0
21,77057.84,127221.53,50163.69,202972.0,0.0,0,0,1,0,0,0
42,20967.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0
234,279331.72,10869.0,0.0,1079051.82,1358383.55,0,0,1,0,0,0
139,11393.15,63289.61,51896.46,0.0,0.0,0,0,0,0,1,0
19,1231867.45,0.0,0.0,4908223.37,6140090.83,0,0,0,0,0,1
36,120320.05,10526.0,0.0,4485.47,124805.52,0,0,1,0,0,0
206,516312.04,0.0,0.0,843492.18,1359804.22,0,0,1,0,0,0
138,9933.4,0.0,0.0,0.0,0.0,0,0,0,0,1,0
309,23343.2,328099.0,304755.8,0.0,0.0,0,0,0,0,1,0
262,6750.65,14899.0,8148.35,0.0,0.0,0,0,0,0,1,0
355,34888.18,252246.0,217357.82,0.0,0.0,0,0,0,0,1,0
254,12382.28,0.0,0.0,81395.56,93777.84,0,0,1,0,0,0
25,842.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0
324,238318.09,0.0,0.0,1367004.26,1605322.36,0,0,1,0,0,0
370,500632.38,1004.0,0.0,754795.33,1255427.72,0,0,1,0,0,0
348,10176.55,0.0,0.0,0.0,0.0,0,0,0,0,1,0
42,561936.81,0.0,0.0,9433751.61,9995688.42,0,0,1,0,0,0
301,12908.57,448715.0,461623.57,19675.51,6766.93,0,0,0,0,0,0
401,175013.58,38561.0,213574.58,3319814.52,3144800.93,0,0,0,0,0,0
154,348312.17,0.0,0.0,1023310.76,1371622.92,0,0,1,0,0,0
153,159963.97,0.0,0.0,1134001.54,1622289.73,0,0,1,0,0,0
469,3818.48,0.0,0.0,0.0,0.0,0,0,0,0,1,0
395,18239.38,9919.0,0.0,0.0,0.0,0,0,0,0,1,0
325,37291.68,11115.0,0.0,0.0,0.0,0,0,0,0,1,0
190,15548.41,39767.0,24218.59,0.0,0.0,0,0,0,0,1,0
382,11158.92,61462.0,50303.08,0.0,0.0,0,0,0,0,1,0
11,392704.81,12085.0,0.0,0.0,370903.63,0,0,0,0,0,1
276,148216.28,502.0,0.0,1562253.9,1710470.18,0,0,1,0,0,0
164,209510.52,0.0,0.0,525826.27,735336.79,0,0,1,0,0,0
14,49716.99,4095660.35,4145377.34,201487.28,855570.91,0,0,0,0,0,0
209,4144.33,0.0,0.0,0.0,0.0,0,0,0,0,1,0
300,33823.94,0.0,0.0,214163.63,247987.57,0,0,1,0,0,0
237,325.79,0.0,0.0,0.0,0.0,0,0,0,0,1,0
683,101770.12,538.0,102308.12,36627.26,0.0,0,0,0,0,0,0
22,347.15,21261.56,20914.41,0.0,0.0,0,0,0,0,1,0
301,17271014.73,0.0,0.0,20978054.78,38249069.51,0,0,0,0,0,1
304,9543.03,0.0,0.0,0.0,0.0,0,0,0,0,1,0
